Region/Country/Area,Country/Area name,Year,Variables,"Enrollment in primary, lower secondary and upper secondary education levels"
516,Namibia,2005,Students enrolled in primary education (thousands),404
516,Namibia,2005,Gross enrollment ratio - Primary (male),113.2
516,Namibia,2005,Gross enrollment ratio - Primary (female),109.3
516,Namibia,2005,Students enrolled in lower secondary education (thousands),120
516,Namibia,2005,Gross enrollment ratio - Lower secondary level (male),77.1
516,Namibia,2005,Gross enrollment ratio - Lower secondary level (female),85.8
516,Namibia,2005,Students enrolled in upper secondary education (thousands),28
516,Namibia,2005,Gross enrollment ratio - Upper secondary level (male),32.6
516,Namibia,2005,Gross enrollment ratio - Upper secondary level (female),33.2
516,Namibia,2007,Students enrolled in primary education (thousands),410
516,Namibia,2007,Gross enrollment ratio - Primary (male),117.3
516,Namibia,2007,Gross enrollment ratio - Primary (female),112.5
516,Namibia,2007,Students enrolled in lower secondary education (thousands),124
516,Namibia,2007,Gross enrollment ratio - Lower secondary level (male),73.9
516,Namibia,2007,Gross enrollment ratio - Lower secondary level (female),83.6
516,Namibia,2007,Students enrolled in upper secondary education (thousands),34
516,Namibia,2007,Gross enrollment ratio - Upper secondary level (male),34.1
516,Namibia,2007,Gross enrollment ratio - Upper secondary level (female),38.3
516,Namibia,2010,Students enrolled in primary education (thousands),407
516,Namibia,2010,Gross enrollment ratio - Primary (male),120.3
516,Namibia,2010,Gross enrollment ratio - Primary (female),114.0
516,Namibia,2010,Students enrolled in lower secondary education (thousands),133
516,Namibia,2010,Gross enrollment ratio - Lower secondary level (male),82.4
516,Namibia,2010,Gross enrollment ratio - Lower secondary level (female),91.2
516,Namibia,2015,Students enrolled in primary education (thousands),443
516,Namibia,2015,Gross enrollment ratio - Primary (male),132.0
516,Namibia,2015,Gross enrollment ratio - Primary (female),124.1
516,Namibia,2015,Students enrolled in lower secondary education (thousands),153
516,Namibia,2015,Gross enrollment ratio - Lower secondary level (male),100.4
516,Namibia,2015,Gross enrollment ratio - Lower secondary level (female),107.2
516,Namibia,2022,Students enrolled in primary education (thousands),545
516,Namibia,2022,Gross enrollment ratio - Primary (male),135.9
516,Namibia,2022,Gross enrollment ratio - Primary (female),130.1
516,Namibia,2022,Students enrolled in lower secondary education (thousands),175
516,Namibia,2022,Gross enrollment ratio - Lower secondary level (male),113.9
516,Namibia,2022,Gross enrollment ratio - Lower secondary level (female),119.7
520,Nauru,2002,Students enrolled in primary education (thousands),2
520,Nauru,2002,Gross enrollment ratio - Primary (male),97.2
520,Nauru,2002,Gross enrollment ratio - Primary (female),94.4
520,Nauru,2002,Students enrolled in lower secondary education (thousands),1
520,Nauru,2002,Gross enrollment ratio - Lower secondary level (male),52.1
520,Nauru,2002,Gross enrollment ratio - Lower secondary level (female),63.0
520,Nauru,2002,Students enrolled in upper secondary education (thousands),0
520,Nauru,2002,Gross enrollment ratio - Upper secondary level (male),7.3
520,Nauru,2002,Gross enrollment ratio - Upper secondary level (female),8.8
520,Nauru,2005,Students enrolled in primary education (thousands),2
520,Nauru,2005,Gross enrollment ratio - Primary (male),115.1
520,Nauru,2005,Gross enrollment ratio - Primary (female),119.4
520,Nauru,2007,Students enrolled in primary education (thousands),1
520,Nauru,2007,Gross enrollment ratio - Primary (male),83.3
520,Nauru,2007,Gross enrollment ratio - Primary (female),85.3
520,Nauru,2007,Students enrolled in lower secondary education (thousands),0
520,Nauru,2007,Gross enrollment ratio - Lower secondary level (male),48.1
520,Nauru,2007,Gross enrollment ratio - Lower secondary level (female),55.3
520,Nauru,2007,Students enrolled in upper secondary education (thousands),0
520,Nauru,2007,Gross enrollment ratio - Upper secondary level (male),41.3
520,Nauru,2007,Gross enrollment ratio - Upper secondary level (female),49.3
520,Nauru,2008,Students enrolled in primary education (thousands),1
520,Nauru,2008,Gross enrollment ratio - Primary (male),85.5
520,Nauru,2008,Gross enrollment ratio - Primary (female),90.3
520,Nauru,2014,Students enrolled in primary education (thousands),2
520,Nauru,2014,Gross enrollment ratio - Primary (male),112.4
520,Nauru,2014,Gross enrollment ratio - Primary (female),104.3
520,Nauru,2014,Students enrolled in lower secondary education (thousands),1
520,Nauru,2014,Gross enrollment ratio - Lower secondary level (male),78.3
520,Nauru,2014,Gross enrollment ratio - Lower secondary level (female),77.6
520,Nauru,2014,Students enrolled in upper secondary education (thousands),0
520,Nauru,2014,Gross enrollment ratio - Upper secondary level (male),88.7
520,Nauru,2014,Gross enrollment ratio - Upper secondary level (female),91.0
520,Nauru,2015,Students enrolled in primary education (thousands),2
520,Nauru,2015,Gross enrollment ratio - Primary (male),99.7
520,Nauru,2015,Gross enrollment ratio - Primary (female),96.7
520,Nauru,2019,Students enrolled in primary education (thousands),2
520,Nauru,2019,Gross enrollment ratio - Primary (male),96.4
520,Nauru,2019,Gross enrollment ratio - Primary (female),104.0
520,Nauru,2019,Students enrolled in lower secondary education (thousands),1
520,Nauru,2019,Gross enrollment ratio - Lower secondary level (male),74.8
520,Nauru,2019,Gross enrollment ratio - Lower secondary level (female),91.6
520,Nauru,2019,Students enrolled in upper secondary education (thousands),0
520,Nauru,2019,Gross enrollment ratio - Upper secondary level (male),101.4
520,Nauru,2019,Gross enrollment ratio - Upper secondary level (female),87.3
520,Nauru,2022,Students enrolled in primary education (thousands),2
520,Nauru,2022,Gross enrollment ratio - Primary (male),93.0
520,Nauru,2022,Gross enrollment ratio - Primary (female),97.0
520,Nauru,2022,Students enrolled in lower secondary education (thousands),1
520,Nauru,2022,Gross enrollment ratio - Lower secondary level (male),91.2
520,Nauru,2022,Gross enrollment ratio - Lower secondary level (female),100.6
524,Nepal,2005,Students enrolled in primary education (thousands),"4,030"
524,Nepal,2005,Gross enrollment ratio - Primary (male),121.8
524,Nepal,2005,Gross enrollment ratio - Primary (female),108.9
524,Nepal,2005,Students enrolled in lower secondary education (thousands),"1,445"
524,Nepal,2005,Gross enrollment ratio - Lower secondary level (male),75.7
524,Nepal,2005,Gross enrollment ratio - Lower secondary level (female),64.7
524,Nepal,2005,Students enrolled in upper secondary education (thousands),609
524,Nepal,2005,Gross enrollment ratio - Upper secondary level (male),27.3
524,Nepal,2005,Gross enrollment ratio - Upper secondary level (female),21.6
524,Nepal,2010,Students enrolled in primary education (thousands),"4,901"
524,Nepal,2010,Gross enrollment ratio - Primary (male),150.0
524,Nepal,2010,Gross enrollment ratio - Primary (female),143.0
524,Nepal,2010,Students enrolled in lower secondary education (thousands),"1,604"
524,Nepal,2010,Gross enrollment ratio - Lower secondary level (male),78.3
524,Nepal,2010,Gross enrollment ratio - Lower secondary level (female),77.7
524,Nepal,2010,Students enrolled in upper secondary education (thousands),"1,090"
524,Nepal,2010,Gross enrollment ratio - Upper secondary level (male),40.9
524,Nepal,2010,Gross enrollment ratio - Upper secondary level (female),39.1
524,Nepal,2015,Students enrolled in primary education (thousands),"4,335"
524,Nepal,2015,Gross enrollment ratio - Primary (male),138.0
524,Nepal,2015,Gross enrollment ratio - Primary (female),148.1
524,Nepal,2015,Students enrolled in lower secondary education (thousands),"1,835"
524,Nepal,2015,Gross enrollment ratio - Lower secondary level (male),90.6
524,Nepal,2015,Gross enrollment ratio - Lower secondary level (female),96.9
524,Nepal,2015,Students enrolled in upper secondary education (thousands),"1,341"
524,Nepal,2015,Gross enrollment ratio - Upper secondary level (male),50.0
524,Nepal,2015,Gross enrollment ratio - Upper secondary level (female),51.2
524,Nepal,2022,Students enrolled in primary education (thousands),"3,485"
524,Nepal,2022,Gross enrollment ratio - Primary (male),121.8
524,Nepal,2022,Gross enrollment ratio - Primary (female),115.7
524,Nepal,2022,Students enrolled in lower secondary education (thousands),"1,777"
524,Nepal,2022,Gross enrollment ratio - Lower secondary level (male),102.9
524,Nepal,2022,Gross enrollment ratio - Lower secondary level (female),101.3
524,Nepal,2022,Students enrolled in upper secondary education (thousands),"1,736"
524,Nepal,2022,Gross enrollment ratio - Upper secondary level (male),69.7
524,Nepal,2022,Gross enrollment ratio - Upper secondary level (female),72.3
528,Netherlands (Kingdom of the),2005,Students enrolled in primary education (thousands),"1,278"
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Primary (male),109.3
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Primary (female),106.5
528,Netherlands (Kingdom of the),2005,Students enrolled in lower secondary education (thousands),783
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Lower secondary level (male),130.9
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Lower secondary level (female),125.5
528,Netherlands (Kingdom of the),2005,Students enrolled in upper secondary education (thousands),627
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Upper secondary level (male),105.8
528,Netherlands (Kingdom of the),2005,Gross enrollment ratio - Upper secondary level (female),107.2
528,Netherlands (Kingdom of the),2010,Students enrolled in primary education (thousands),"1,294"
528,Netherlands (Kingdom of the),2010,Gross enrollment ratio - Primary (male),107.3
528,Netherlands (Kingdom of the),2010,Gross enrollment ratio - Primary (female),106.2
528,Netherlands (Kingdom of the),2010,Students enrolled in lower secondary education (thousands),762
528,Netherlands (Kingdom of the),2010,Gross enrollment ratio - Lower secondary level (male),134.1
528,Netherlands (Kingdom of the),2010,Gross enrollment ratio - Lower secondary level (female),127.2
528,Netherlands (Kingdom of the),2010,Students enrolled in upper secondary education (thousands),713
528,Netherlands (Kingdom of the),2010,Gross enrollment ratio - Upper secondary level (male),117.0
528,Netherlands (Kingdom of the),2010,Gross enrollment ratio - Upper secondary level (female),120.2
528,Netherlands (Kingdom of the),2015,Students enrolled in primary education (thousands),"1,208"
528,Netherlands (Kingdom of the),2015,Gross enrollment ratio - Primary (male),106.5
528,Netherlands (Kingdom of the),2015,Gross enrollment ratio - Primary (female),105.6
528,Netherlands (Kingdom of the),2015,Students enrolled in lower secondary education (thousands),816
528,Netherlands (Kingdom of the),2015,Gross enrollment ratio - Lower secondary level (male),58.9
528,Netherlands (Kingdom of the),2015,Gross enrollment ratio - Lower secondary level (female),97.8
528,Netherlands (Kingdom of the),2015,Students enrolled in upper secondary education (thousands),797
528,Netherlands (Kingdom of the),2015,Gross enrollment ratio - Upper secondary level (male),129.4
528,Netherlands (Kingdom of the),2015,Gross enrollment ratio - Upper secondary level (female),138.0
528,Netherlands (Kingdom of the),2021,Students enrolled in primary education (thousands),"1,155"
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Primary (male),104.7
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Primary (female),104.1
528,Netherlands (Kingdom of the),2021,Students enrolled in lower secondary education (thousands),754
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Lower secondary level (male),75.5
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Lower secondary level (female),96.1
528,Netherlands (Kingdom of the),2021,Students enrolled in upper secondary education (thousands),839
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Upper secondary level (male),131.3
528,Netherlands (Kingdom of the),2021,Gross enrollment ratio - Upper secondary level (female),140.3
528,Netherlands (Kingdom of the),2022,Gross enrollment ratio - Lower secondary level (male),70.0
554,New Zealand,2005,Students enrolled in primary education (thousands),353
554,New Zealand,2005,Gross enrollment ratio - Primary (male),100.2
554,New Zealand,2005,Gross enrollment ratio - Primary (female),99.4
554,New Zealand,2005,Students enrolled in lower secondary education (thousands),260
554,New Zealand,2005,Gross enrollment ratio - Lower secondary level (male),103.7
554,New Zealand,2005,Gross enrollment ratio - Lower secondary level (female),102.4
554,New Zealand,2005,Students enrolled in upper secondary education (thousands),266
554,New Zealand,2005,Gross enrollment ratio - Upper secondary level (male),133.9
554,New Zealand,2005,Gross enrollment ratio - Upper secondary level (female),149.9
