Region/Country/Area,Country/Area name,Year,Variables,Data values
440,Lithuania,2020,Ratio of girls to boys in upper secondary education,0.96
442,Luxembourg,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),16.6
442,Luxembourg,2020,All staff compensation as % of total expenditure in public institutions (%),73.8
442,Luxembourg,2020,Capital expenditure as % of total expenditure in public institutions (%),9.6
442,Luxembourg,2020,Basic access to computers by level of education: Primary,100
442,Luxembourg,2020,Basic access to computers by level of education: Lower secondary,100
442,Luxembourg,2020,Basic access to computers by level of education: Upper secondary,100
442,Luxembourg,2020,Ratio of girls to boys in primary education,1
442,Luxembourg,2020,Ratio of girls to boys in lower secondary education,0.96
442,Luxembourg,2020,Ratio of girls to boys in upper secondary education,1.06
446,"China, Macao SAR",2020,Ratio of girls to boys in primary education,1.02
446,"China, Macao SAR",2020,Ratio of girls to boys in lower secondary education,1.01
446,"China, Macao SAR",2020,Ratio of girls to boys in upper secondary education,1.05
470,Malta,2020,Ratio of girls to boys in primary education,0.99
470,Malta,2020,Ratio of girls to boys in lower secondary education,0.98
470,Malta,2020,Ratio of girls to boys in upper secondary education,1.06
484,Mexico,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),12.9
484,Mexico,2020,All staff compensation as % of total expenditure in public institutions (%),85
484,Mexico,2020,Capital expenditure as % of total expenditure in public institutions (%),2.1
484,Mexico,2020,Ratio of girls to boys in primary education,1
484,Mexico,2020,Ratio of girls to boys in lower secondary education,1.1
484,Mexico,2020,Ratio of girls to boys in upper secondary education,1.08
498,Republic of Moldova,2020,Ratio of girls to boys in primary education,0.98
498,Republic of Moldova,2020,Ratio of girls to boys in lower secondary education,0.98
498,Republic of Moldova,2020,Ratio of girls to boys in upper secondary education,1.03
499,Montenegro,2020,Ratio of girls to boys in primary education,0.99
499,Montenegro,2020,Ratio of girls to boys in lower secondary education,0.98
499,Montenegro,2020,Ratio of girls to boys in upper secondary education,1
528,Netherlands (Kingdom of the),2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.1
528,Netherlands (Kingdom of the),2020,All staff compensation as % of total expenditure in public institutions (%),70.8
528,Netherlands (Kingdom of the),2020,Capital expenditure as % of total expenditure in public institutions (%),11.1
528,Netherlands (Kingdom of the),2020,Basic access to computers by level of education: Primary,100
528,Netherlands (Kingdom of the),2020,Basic access to computers by level of education: Lower secondary,100
528,Netherlands (Kingdom of the),2020,Basic access to computers by level of education: Upper secondary,100
528,Netherlands (Kingdom of the),2020,Ratio of girls to boys in primary education,0.99
528,Netherlands (Kingdom of the),2020,Ratio of girls to boys in lower secondary education,0.95
528,Netherlands (Kingdom of the),2020,Ratio of girls to boys in upper secondary education,1.06
554,New Zealand,2020,Ratio of girls to boys in primary education,1
554,New Zealand,2020,Ratio of girls to boys in lower secondary education,1
554,New Zealand,2020,Ratio of girls to boys in upper secondary education,1.11
578,Norway,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),16.8
578,Norway,2020,All staff compensation as % of total expenditure in public institutions (%),70.4
578,Norway,2020,Capital expenditure as % of total expenditure in public institutions (%),12.8
578,Norway,2020,Basic access to computers by level of education: Primary,100
578,Norway,2020,Basic access to computers by level of education: Lower secondary,100
578,Norway,2020,Basic access to computers by level of education: Upper secondary,100
578,Norway,2020,Ratio of girls to boys in primary education,1
578,Norway,2020,Ratio of girls to boys in lower secondary education,1.02
578,Norway,2020,Ratio of girls to boys in upper secondary education,0.91
616,Poland,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),22.7
616,Poland,2020,All staff compensation as % of total expenditure in public institutions (%),70.7
616,Poland,2020,Capital expenditure as % of total expenditure in public institutions (%),6.6
616,Poland,2020,Basic access to computers by level of education: Primary,100
616,Poland,2020,Basic access to computers by level of education: Lower secondary,100
616,Poland,2020,Basic access to computers by level of education: Upper secondary,100
616,Poland,2020,Ratio of girls to boys in primary education,0.97
616,Poland,2020,Ratio of girls to boys in lower secondary education,1
616,Poland,2020,Ratio of girls to boys in upper secondary education,0.99
620,Portugal,2020,Teachers at primary level,"51,105"
620,Portugal,2020,Teachers with minimum required qualifications at primary level,100
620,Portugal,2020,Teachers at lower secondary level,"40,857"
620,Portugal,2020,Teachers with minimum required qualifications at lower secondary level,100
620,Portugal,2020,Teachers with minimum required qualifications at upper secondary level,100
620,Portugal,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),13.9
620,Portugal,2020,All staff compensation as % of total expenditure in public institutions (%),82.7
620,Portugal,2020,Capital expenditure as % of total expenditure in public institutions (%),3.4
620,Portugal,2020,Basic access to computers by level of education: Primary,98.3
620,Portugal,2020,Basic access to computers by level of education: Lower secondary,99
620,Portugal,2020,Basic access to computers by level of education: Upper secondary,99
620,Portugal,2020,Ratio of girls to boys in primary education,0.98
620,Portugal,2020,Ratio of girls to boys in lower secondary education,0.97
620,Portugal,2020,Ratio of girls to boys in upper secondary education,1.03
642,Romania,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),22.5
642,Romania,2020,All staff compensation as % of total expenditure in public institutions (%),71.1
642,Romania,2020,Capital expenditure as % of total expenditure in public institutions (%),6.4
642,Romania,2020,Ratio of girls to boys in primary education,0.89
642,Romania,2020,Ratio of girls to boys in lower secondary education,0.88
642,Romania,2020,Ratio of girls to boys in upper secondary education,0.91
643,Russian Federation,2020,Ratio of girls to boys in primary education,0.99
643,Russian Federation,2020,Ratio of girls to boys in lower secondary education,0.94
643,Russian Federation,2020,Ratio of girls to boys in upper secondary education,1.14
674,San Marino,2020,Ratio of girls to boys in primary education,0.98
674,San Marino,2020,Ratio of girls to boys in lower secondary education,1
674,San Marino,2020,Ratio of girls to boys in upper secondary education,0.81
688,Serbia,2020,Ratio of girls to boys in primary education,1
688,Serbia,2020,Ratio of girls to boys in lower secondary education,1
688,Serbia,2020,Ratio of girls to boys in upper secondary education,1.03
703,Slovakia,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),27.8
703,Slovakia,2020,All staff compensation as % of total expenditure in public institutions (%),66.4
703,Slovakia,2020,Capital expenditure as % of total expenditure in public institutions (%),5.8
703,Slovakia,2020,Basic access to computers by level of education: Primary,100
703,Slovakia,2020,Basic access to computers by level of education: Lower secondary,100
703,Slovakia,2020,Basic access to computers by level of education: Upper secondary,100
703,Slovakia,2020,Ratio of girls to boys in primary education,1
703,Slovakia,2020,Ratio of girls to boys in lower secondary education,1
703,Slovakia,2020,Ratio of girls to boys in upper secondary education,1.05
705,Slovenia,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),16.8
705,Slovenia,2020,All staff compensation as % of total expenditure in public institutions (%),75.4
705,Slovenia,2020,Capital expenditure as % of total expenditure in public institutions (%),7.9
705,Slovenia,2020,Basic access to computers by level of education: Primary,100
705,Slovenia,2020,Basic access to computers by level of education: Lower secondary,100
705,Slovenia,2020,Basic access to computers by level of education: Upper secondary,100
705,Slovenia,2020,Ratio of girls to boys in primary education,1
705,Slovenia,2020,Ratio of girls to boys in lower secondary education,1
705,Slovenia,2020,Ratio of girls to boys in upper secondary education,1.03
724,Spain,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.1
724,Spain,2020,All staff compensation as % of total expenditure in public institutions (%),77.4
724,Spain,2020,Capital expenditure as % of total expenditure in public institutions (%),5.4
724,Spain,2020,Basic access to computers by level of education: Primary,100
724,Spain,2020,Basic access to computers by level of education: Lower secondary,100
724,Spain,2020,Basic access to computers by level of education: Upper secondary,100
724,Spain,2020,Ratio of girls to boys in primary education,1.01
724,Spain,2020,Ratio of girls to boys in lower secondary education,0.99
724,Spain,2020,Ratio of girls to boys in upper secondary education,1.07
752,Sweden,2020,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),28.7
752,Sweden,2020,All staff compensation as % of total expenditure in public institutions (%),66.7
752,Sweden,2020,Capital expenditure as % of total expenditure in public institutions (%),4.6
